#File for Gnuplot.
#Pocet bunek v siti: 7500
#Variables: x y rho u v e p Ma
1.3	0.102833	1.01408	0.76047	0.123537	1.91019	0.643691	0.817281
1.3	0.102833	1.00073	0.774515	0.114722	1.88659	0.631937	0.832723
1.34	0.108314	0.987986	0.78771	0.105389	1.86393	0.62077	0.847354
1.34	0.108314	0.975848	0.800044	0.0955763	1.84223	0.610187	0.861165
1.38	0.112561	0.964333	0.811494	0.0853175	1.82151	0.600194	0.874131
1.38	0.112561	0.953469	0.822027	0.0746456	1.80182	0.590808	0.886208
1.42	0.115585	0.943292	0.831597	0.0635932	1.78321	0.582053	0.89734
1.42	0.115585	0.933849	0.840146	0.0521935	1.76575	0.573962	0.907453
1.46	0.117397	0.925196	0.847605	0.0404818	1.74954	0.566576	0.916458
1.46	0.117397	0.9174	0.853895	0.028496	1.73469	0.559944	0.92425
1.5	0.118	0.910536	0.858926	0.0162781	1.72131	0.554126	0.930709
1.5	0.118	0.90469	0.862596	0.00387497	1.70955	0.549186	0.935703
1.54	0.117397	0.899952	0.864799	-0.00866052	1.69955	0.545197	0.939087
1.54	0.117397	0.896421	0.865423	-0.0212686	1.69149	0.542238	0.940712
1.58	0.115585	0.894195	0.864356	-0.033882	1.68552	0.54039	0.940426
1.58	0.115585	0.893371	0.861492	-0.0464253	1.68181	0.539734	0.938087
1.62	0.112561	0.894036	0.856739	-0.0588158	1.68052	0.540347	0.933569
1.62	0.112561	0.896263	0.850024	-0.0709639	1.68179	0.542295	0.926777
1.66	0.108314	0.900103	0.841307	-0.0827753	1.6857	0.54563	0.917654
1.66	0.108314	0.905575	0.830584	-0.0941539	1.69233	0.550381	0.906197
1.7	0.102833	0.912666	0.817896	-0.105005	1.70167	0.556549	0.892458
1.7	0.102833	0.921319	0.803328	-0.115238	1.71366	0.564103	0.876552
1.74	0.096101	0.931442	0.787007	-0.124772	1.72816	0.57298	0.858644
1.74	0.096101	0.942903	0.769096	-0.133536	1.74499	0.583086	0.838945
1.78	0.0880983	0.955546	0.749776	-0.141473	1.7639	0.5943	0.817687
1.78	0.0880983	0.969196	0.729234	-0.148532	1.78461	0.606487	0.795105
1.82	0.0788	0.983676	0.707641	-0.154671	1.80683	0.619508	0.77141
1.82	0.0788	0.99882	0.685141	-0.159844	1.83027	0.633231	0.746771
1.86	0.0681765	1.01448	0.661828	-0.163991	1.85468	0.647543	0.721288
1.86	0.0681765	1.03056	0.637736	-0.167017	1.87985	0.662365	0.694975
1.9	0.0561931	1.04697	0.612818	-0.168749	1.90565	0.677658	0.667729
1.9	0.0561931	1.06369	0.586932	-0.168858	1.93196	0.693432	0.639288
1.94	0.0428088	1.08071	0.55981	-0.166692	1.95872	0.709745	0.609155
1.94	0.0428088	1.09804	0.531068	-0.160943	1.98574	0.726669	0.576511
1.98	0.0279763	1.11551	0.500331	-0.149054	2.01229	0.744111	0.540225
1.98	0.0279763	1.13232	0.467879	-0.126336	2.0361	0.76125	0.499542
2.02	0.02	1.16339	0.451945	-0.0855122	2.10206	0.791599	0.47127
2.02	0.02	1.17548	0.457101	-0.0544371	2.13313	0.803435	0.470586
2.06	0.02	1.17638	0.470607	-0.0342861	2.1416	0.804258	0.482303
2.06	0.02	1.17234	0.485566	-0.0219359	2.13901	0.80021	0.497223
2.1	0.02	1.16654	0.49934	-0.0145513	2.13161	0.794421	0.511611
2.1	0.02	1.16044	0.511201	-0.0101744	2.12255	0.788346	0.524284
2.14	0.02	1.1547	0.521163	-0.00756503	2.11339	0.782616	0.535075
2.14	0.02	1.14954	0.529488	-0.00597276	2.10483	0.777466	0.544179
2.18	0.02	1.14503	0.536478	-0.00495767	2.09715	0.772943	0.551876
2.18	0.02	1.14112	0.542406	-0.00426896	2.0904	0.76901	0.558436
2.22	0.02	1.13774	0.547493	-0.00376703	2.08452	0.765599	0.564088
2.22	0.02	1.13482	0.55191	-0.00337573	2.07943	0.762635	0.569008
2.26	0.02	1.13229	0.555786	-0.003054	2.07501	0.760051	0.573335
2.26	0.02	1.13009	0.55922	-0.00277969	2.07117	0.757785	0.577175
2.3	0.02	1.12816	0.562286	-0.00254054	2.06782	0.755788	0.580607
2.3	0.02	1.12646	0.565042	-0.00232938	2.06488	0.75402	0.583696
2.34	0.02	1.12496	0.567532	-0.00214159	2.06229	0.752447	0.586489
2.34	0.02	1.12363	0.569792	-0.00197391	2.06	0.75104	0.589027
2.38	0.02	1.12245	0.571852	-0.00182377	2.05798	0.749779	0.591341
2.38	0.02	1.12139	0.573736	-0.00168903	2.05618	0.748644	0.59346
2.42	0.02	1.12045	0.575464	-0.00156788	2.05458	0.747621	0.595404
2.42	0.02	1.11961	0.577053	-0.00145873	2.05315	0.746695	0.597193
2.46	0.02	1.11885	0.578518	-0.00136019	2.05187	0.745855	0.598843
2.46	0.02	1.11817	0.579872	-0.00127106	2.05073	0.745093	0.60037
2.5	0.02	1.11756	0.581127	-0.00119027	2.04971	0.7444	0.601784
2.5	0.02	1.11702	0.582291	-0.0011169	2.04879	0.743768	0.603097
2.54	0.02	1.11652	0.583373	-0.00105015	2.04797	0.743192	0.604319
2.54	0.02	1.11608	0.584382	-0.000989329	2.04724	0.742666	0.605458
2.58	0.02	1.11568	0.585323	-0.000933814	2.04658	0.742184	0.606522
2.58	0.02	1.11533	0.586204	-0.000883069	2.04599	0.741744	0.607518
2.62	0.02	1.115	0.587029	-0.000836622	2.04547	0.74134	0.608451
2.62	0.02	1.11472	0.587803	-0.000794054	2.045	0.740969	0.609327
2.66	0.02	1.11446	0.588531	-0.000754997	2.04458	0.740629	0.610151
2.66	0.02	1.11422	0.589217	-0.000719122	2.04421	0.740315	0.610927
2.7	0.02	1.11401	0.589864	-0.000686135	2.04387	0.740027	0.61166
2.7	0.02	1.11383	0.590476	-0.000655775	2.04358	0.739762	0.612353
2.74	0.02	1.11366	0.591056	-0.000627806	2.04332	0.739516	0.61301
2.74	0.02	1.11351	0.591606	-0.000602018	2.04309	0.73929	0.613633
2.78	0.02	1.11338	0.592128	-0.000578218	2.04288	0.73908	0.614225
2.78	0.02	1.11326	0.592625	-0.000556238	2.04271	0.738886	0.614789
2.82	0.02	1.11315	0.5931	-0.000535926	2.04255	0.738706	0.615327
2.82	0.02	1.11306	0.593553	-0.000517153	2.04241	0.738538	0.615841
2.86	0.02	1.11298	0.593987	-0.00049982	2.0423	0.738383	0.616332
2.86	0.02	1.1129	0.594403	-0.000483868	2.04219	0.738237	0.616803
2.9	0.02	1.11282	0.594802	-0.000469302	2.04211	0.738101	0.617253
2.9	0.02	1.11273	0.595187	-0.000456204	2.04203	0.737974	0.617682
2.94	0.02	1.11262	0.595558	-0.000444698	2.04195	0.737855	0.618085
